27403.000000	70.000000	11.000000
27418.000000	94.000000	11.000000
27422.000000	147.000000	11.000000
27423.000000	124.000000	11.000000
27423.000000	7.000000	11.000000
27424.000000	8.000000	11.000000
27425.000000	21.000000	11.000000
27432.000000	69.000000	11.000000
27438.000000	36.000000	11.000000
27438.000000	185.000000	11.000000
27439.000000	186.000000	11.000000
27439.000000	153.000000	11.000000
27439.000000	155.000000	11.000000
27440.000000	13.000000	11.000000
27441.000000	187.000000	11.000000
27445.000000	95.000000	11.000000
27445.000000	126.000000	11.000000
27446.000000	96.000000	11.000000
27447.000000	98.000000	11.000000
27447.000000	86.000000	11.000000
27447.000000	125.000000	11.000000
27448.000000	83.000000	11.000000
27453.000000	4.000000	11.000000
27456.000000	157.000000	11.000000
27456.000000	3.000000	11.000000
27457.000000	2.000000	11.000000
27458.000000	156.000000	11.000000
27461.000000	120.000000	11.000000
27472.000000	97.000000	11.000000
27473.000000	98.000000	11.000000
27474.000000	99.000000	11.000000
27474.000000	100.000000	11.000000
27475.000000	101.000000	11.000000
27479.000000	117.000000	11.000000
27479.000000	118.000000	11.000000
30306.000000	1.000000	12.000000
30309.000000	0.000000	12.000000
32923.000000	9.000000	13.000000
32931.000000	8.000000	13.000000
32933.000000	70.000000	13.000000
32938.000000	21.000000	13.000000
32939.000000	69.000000	13.000000
32942.000000	147.000000	13.000000
32950.000000	41.000000	13.000000
32950.000000	43.000000	13.000000
32950.000000	40.000000	13.000000
32950.000000	39.000000	13.000000
32950.000000	42.000000	13.000000
32950.000000	44.000000	13.000000
32952.000000	94.000000	13.000000
32952.000000	186.000000	13.000000
32954.000000	187.000000	13.000000
33299.000000	98.000000	14.000000
33300.000000	97.000000	14.000000
33302.000000	96.000000	14.000000
33303.000000	95.000000	14.000000
33654.000000	147.000000	15.000000
33682.000000	94.000000	15.000000
36115.000000	72.000000	16.000000
36120.000000	137.000000	16.000000
36120.000000	136.000000	16.000000
36120.000000	111.000000	16.000000
36120.000000	112.000000	16.000000
36121.000000	110.000000	16.000000
36123.000000	94.000000	16.000000
36131.000000	126.000000	16.000000
36131.000000	124.000000	16.000000
36134.000000	125.000000	16.000000
36161.000000	95.000000	16.000000
39232.000000	69.000000	17.000000
39248.000000	72.000000	17.000000
39249.000000	57.000000	17.000000
39249.000000	136.000000	17.000000
39251.000000	71.000000	17.000000
39254.000000	94.000000	17.000000
39265.000000	127.000000	17.000000
39267.000000	114.000000	17.000000
39267.000000	126.000000	17.000000
39269.000000	125.000000	17.000000
39269.000000	124.000000	17.000000
39271.000000	137.000000	17.000000
39284.000000	120.000000	17.000000
39294.000000	102.000000	17.000000
39294.000000	86.000000	17.000000
39295.000000	85.000000	17.000000
39295.000000	101.000000	17.000000
39296.000000	100.000000	17.000000
39296.000000	84.000000	17.000000
39297.000000	99.000000	17.000000
39297.000000	83.000000	17.000000
39298.000000	98.000000	17.000000
39299.000000	97.000000	17.000000
39299.000000	117.000000	17.000000
39300.000000	96.000000	17.000000
39301.000000	95.000000	17.000000
39304.000000	118.000000	17.000000
39311.000000	119.000000	17.000000
41805.000000	18.000000	18.000000
41808.000000	20.000000	18.000000
41814.000000	70.000000	18.000000
41816.000000	57.000000	18.000000
41824.000000	8.000000	18.000000
41834.000000	153.000000	18.000000
41837.000000	154.000000	18.000000
41841.000000	14.000000	18.000000
41844.000000	155.000000	18.000000
41844.000000	12.000000	18.000000
41846.000000	158.000000	18.000000
41849.000000	1.000000	18.000000
41864.000000	3.000000	18.000000
41865.000000	157.000000	18.000000
41866.000000	156.000000	18.000000
41869.000000	162.000000	18.000000
41871.000000	98.000000	18.000000
41875.000000	96.000000	18.000000
44732.000000	71.000000	19.000000
44737.000000	72.000000	19.000000
45363.000000	147.000000	20.000000
45364.000000	70.000000	20.000000
45365.000000	69.000000	20.000000
45366.000000	8.000000	20.000000
45371.000000	186.000000	20.000000
45373.000000	39.000000	20.000000
45374.000000	40.000000	20.000000
45374.000000	41.000000	20.000000
45374.000000	43.000000	20.000000
45374.000000	42.000000	20.000000
45374.000000	44.000000	20.000000
45375.000000	36.000000	20.000000
45375.000000	153.000000	20.000000
45375.000000	154.000000	20.000000
45376.000000	5.000000	20.000000
45382.000000	12.000000	20.000000
45588.000000	60.000000	21.000000
45589.000000	59.000000	21.000000
47849.000000	112.000000	22.000000
47852.000000	109.000000	22.000000
47853.000000	127.000000	22.000000
47854.000000	124.000000	22.000000
47854.000000	94.000000	22.000000
47854.000000	126.000000	22.000000
47855.000000	108.000000	22.000000
47856.000000	125.000000	22.000000
47864.000000	98.000000	22.000000
47874.000000	120.000000	22.000000
47885.000000	86.000000	22.000000
47885.000000	97.000000	22.000000
47885.000000	96.000000	22.000000
47886.000000	85.000000	22.000000
47886.000000	95.000000	22.000000
47888.000000	84.000000	22.000000
47889.000000	95.000000	22.000000
47889.000000	100.000000	22.000000
47890.000000	83.000000	22.000000
47890.000000	99.000000	22.000000
47891.000000	96.000000	22.000000
47892.000000	97.000000	22.000000
47893.000000	98.000000	22.000000
47893.000000	117.000000	22.000000
47894.000000	118.000000	22.000000
48037.000000	86.000000	23.000000
48038.000000	87.000000	23.000000
49631.000000	124.000000	24.000000
49634.000000	125.000000	24.000000
49635.000000	94.000000	24.000000
49635.000000	109.000000	24.000000
49636.000000	126.000000	24.000000
49655.000000	120.000000	24.000000
49658.000000	153.000000	24.000000
49658.000000	95.000000	24.000000
49659.000000	84.000000	24.000000
49660.000000	83.000000	24.000000
49661.000000	96.000000	24.000000
49661.000000	97.000000	24.000000
49662.000000	98.000000	24.000000
49666.000000	155.000000	24.000000
49668.000000	117.000000	24.000000
49670.000000	1.000000	24.000000
49670.000000	118.000000	24.000000
49673.000000	12.000000	24.000000
49673.000000	13.000000	24.000000
49684.000000	3.000000	24.000000
49687.000000	157.000000	24.000000
49688.000000	2.000000	24.000000
49689.000000	156.000000	24.000000
49696.000000	1.000000	24.000000
49706.000000	14.000000	24.000000
51517.000000	94.000000	25.000000
51534.000000	71.000000	25.000000
51577.000000	119.000000	25.000000
52486.000000	124.000000	26.000000
52491.000000	120.000000	26.000000
52501.000000	96.000000	26.000000
54056.000000	70.000000	27.000000
54056.000000	69.000000	27.000000
54062.000000	39.000000	27.000000
54062.000000	154.000000	27.000000
54063.000000	153.000000	27.000000
54065.000000	44.000000	27.000000
54065.000000	43.000000	27.000000
54065.000000	42.000000	27.000000
54065.000000	41.000000	27.000000
54065.000000	40.000000	27.000000
54068.000000	161.000000	27.000000
54068.000000	164.000000	27.000000
54069.000000	162.000000	27.000000
54069.000000	163.000000	27.000000
54069.000000	12.000000	27.000000
54070.000000	1.000000	27.000000
54085.000000	3.000000	27.000000
54090.000000	2.000000	27.000000
54093.000000	13.000000	27.000000
54096.000000	14.000000	27.000000
54295.000000	59.000000	28.000000
54299.000000	63.000000	28.000000
54299.000000	48.000000	28.000000
54299.000000	62.000000	28.000000
54300.000000	49.000000	28.000000
54584.000000	125.000000	29.000000
54587.000000	124.000000	29.000000
54713.000000	8.000000	30.000000
54722.000000	153.000000	30.000000
54725.000000	154.000000	30.000000
54728.000000	155.000000	30.000000
54735.000000	13.000000	30.000000
54736.000000	12.000000	30.000000
54750.000000	156.000000	30.000000
54751.000000	157.000000	30.000000
54754.000000	117.000000	30.000000
54768.000000	14.000000	30.000000
54823.000000	72.000000	30.000000
54832.000000	124.000000	30.000000
54837.000000	125.000000	30.000000
54839.000000	123.000000	30.000000
55671.000000	94.000000	31.000000
55687.000000	124.000000	31.000000
55690.000000	108.000000	31.000000
55691.000000	125.000000	31.000000
55692.000000	126.000000	31.000000
56988.000000	124.000000	32.000000
57004.000000	94.000000	32.000000
57015.000000	99.000000	32.000000
57016.000000	96.000000	32.000000
57016.000000	95.000000	32.000000
57016.000000	98.000000	32.000000
57017.000000	97.000000	32.000000
57169.000000	154.000000	33.000000
57170.000000	153.000000	33.000000
57174.000000	85.000000	33.000000
57175.000000	86.000000	33.000000
57176.000000	87.000000	33.000000
57199.000000	147.000000	33.000000
57200.000000	72.000000	33.000000
57203.000000	71.000000	33.000000
60140.000000	21.000000	34.000000
60140.000000	20.000000	34.000000
60151.000000	158.000000	34.000000
60155.000000	8.000000	34.000000
60157.000000	186.000000	34.000000
60159.000000	39.000000	34.000000
60160.000000	43.000000	34.000000
60160.000000	44.000000	34.000000
60160.000000	40.000000	34.000000
60160.000000	42.000000	34.000000
60160.000000	41.000000	34.000000
60163.000000	154.000000	34.000000
60164.000000	153.000000	34.000000
